"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002449","GO:0002449","lymphocyte mediated immunity","13/85","367/18903",9.43416772007394e-09,2.82415346107254e-07,1.60382289022137e-07,"CCR2/IL1B/IL2/IL6/IL7R/TNF/TNFSF13/PRF1/CD2/KLRC2/KLRK1/CD19/C3",13
"GO:0097696","GO:0097696","receptor signaling pathway via STAT","10/85","183/18903",9.43927051472591e-09,2.82415346107254e-07,1.60382289022137e-07,"CCL2/CCL5/CCR2/IFNG/IL2/IL6/IL7R/TNF/CYP1B1/LIF",10
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","11/85","241/18903",1.07126308246589e-08,3.17308125026397e-07,1.80197726924262e-07,"CCR2/HMOX1/IL1B/IL2/IL6/IL7R/TNF/TNFSF13/KLRC2/KLRK1/C3",11
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","13/85","373/18903",1.14404193595785e-08,3.3150710873614e-07,1.88261260087548e-07,"MMP9/PTX3/SERPINE1/TNF/THBS1/A2M/SERPINB2/PLAUR/KLRK1/SERPINE2/SPINK1/C3/TIMP1",13
"GO:0045766","GO:0045766","positive regulation of angiogenesis","10/85","187/18903",1.161209334269e-08,3.3150710873614e-07,1.88261260087548e-07,"CXCL8/HMOX1/IL1B/SERPINE1/CXCR4/CYP1B1/THBS1/NINJ1/C3/C5AR1",10
"GO:1904018","GO:1904018","positive regulation of vasculature development","10/85","187/18903",1.161209334269e-08,3.3150710873614e-07,1.88261260087548e-07,"CXCL8/HMOX1/IL1B/SERPINE1/CXCR4/CYP1B1/THBS1/NINJ1/C3/C5AR1",10
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","7/85","62/18903",1.16396824134229e-08,3.3150710873614e-07,1.88261260087548e-07,"EDN1/IFNG/IL1B/PTX3/TNF/SOD2/KLRK1",7
"GO:0010573","GO:0010573","vascular endothelial growth factor production","7/85","63/18903",1.30473771391223e-08,3.68060296057907e-07,2.09019635772606e-07,"CCR2/IL1B/IL6/TNF/CYP1B1/C3/C5AR1",7
"GO:0010755","GO:0010755","regulation of plasminogen activation","5/85","18/18903",1.3353201558472e-08,3.69646570244805e-07,2.09920473098262e-07,"PLAU/SERPINE1/THBS1/PLAUR/SERPINE2",5
"GO:0051917","GO:0051917","regulation of fibrinolysis","5/85","18/18903",1.3353201558472e-08,3.69646570244805e-07,2.09920473098262e-07,"PLAU/SERPINE1/THBS1/PLAUR/THBD",5
"GO:0033002","GO:0033002","muscle cell proliferation","11/85","247/18903",1.38176197425871e-08,3.78961015532807e-07,2.15210100864077e-07,"CCL5/EDN1/FOS/HMOX1/IFNG/IL6/MMP9/TNF/THBS1/SOD2/APOE",11
"GO:0019932","GO:0019932","second-messenger-mediated signaling","12/85","314/18903",1.59392171664127e-08,4.33137259146005e-07,2.45976523726968e-07,"CCR2/CXCL8/EDN1/TNF/VCAM1/CXCR4/THBS1/SPINK1/CCL4/SELE/APOE/CCR7",12
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process","7/85","65/18903",1.62994475526293e-08,4.38899669553528e-07,2.49248968316762e-07,"EDN1/IFNG/IL1B/PTX3/TNF/SOD2/KLRK1",7
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","11/85","252/18903",1.69939929580898e-08,4.53479343620377e-07,2.57528693665504e-07,"MMP9/SERPINE1/TNF/THBS1/A2M/SERPINB2/PLAUR/SERPINE2/SPINK1/C3/TIMP1",11
"GO:0097305","GO:0097305","response to alcohol","11/85","253/18903",1.77023194234974e-08,4.68163126182137e-07,2.65867541717565e-07,"FOS/IL2/TNF/VCAM1/CYP1B1/A2M/SOD2/S100A8/CLDN5/SPINK1/CCR7",11
"GO:0002443","GO:0002443","leukocyte mediated immunity","14/85","463/18903",1.78631676832216e-08,4.68236306882322e-07,2.65909100678045e-07,"CCR2/HMOX1/IL1B/IL2/IL6/IL7R/TNF/TNFSF13/PRF1/CD2/KLRC2/KLRK1/CD19/C3",14
"GO:0002544","GO:0002544","chronic inflammatory response","5/85","19/18903",1.80583190891196e-08,4.6919948370151e-07,2.66456084066602e-07,"CCL5/TNF/VCAM1/THBS1/S100A8",5
"GO:0014015","GO:0014015","positive regulation of gliogenesis","7/85","69/18903",2.48967962399576e-08,6.41254873589169e-07,3.64165495573934e-07,"IL1B/IL6/TNF/CXCR4/LIF/EGR2/SERPINE2",7
"GO:0010466","GO:0010466","negative regulation of peptidase activity","11/85","263/18903",2.63755856934176e-08,6.73486938137095e-07,3.82469926842844e-07,"MMP9/SERPINE1/TNF/THBS1/A2M/SERPINB2/PLAUR/SERPINE2/SPINK1/C3/TIMP1",11
"GO:0014002","GO:0014002","astrocyte development","6/85","42/18903",3.18449265207539e-08,8.06193780807462e-07,4.57833491499458e-07,"IFNG/IL1B/IL6/TNF/S100A8/C5AR1",6
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","10/85","210/18903",3.50177824581738e-08,8.79005691873821e-07,4.99183018449257e-07,"CCR2/CD80/CD83/CD86/IFNG/IL2/IL2RA/IL7/IL7R/CD2",10
"GO:0009612","GO:0009612","response to mechanical stimulus","10/85","211/18903",3.6626865964353e-08,9.11670394843813e-07,5.17733142954765e-07,"CXCL10/EDN1/FOS/IL1B/NFKBIA/TNF/TNFRSF8/CXCR4/THBS1/SERPINE2",10
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","7/85","73/18903",3.70592270693036e-08,9.1474525482731e-07,5.19479340848659e-07,"CCL5/CCR2/CXCL10/SERPINE1/TNF/CCL4/CCR7",7
"GO:0051235","GO:0051235","maintenance of location","12/85","342/18903",4.08758815414356e-08,1.00061455475812e-06,5.68244094851797e-07,"CXCL10/FASLG/IL1B/IL6/NFKBIA/TNF/S100A8/CD19/C3/APOE/CCR7/LCK",12
"GO:0002526","GO:0002526","acute inflammatory response","8/85","114/18903",4.46526774070005e-08,1.08410844655357e-06,6.15659866232846e-07,"IL1B/IL6/TNF/VCAM1/A2M/S100A8/C3/CCR7",8
"GO:0030003","GO:0030003","cellular cation homeostasis","14/85","499/18903",4.54706818694977e-08,1.09499316827197e-06,6.21841246276913e-07,"CCL5/CCR2/CXCL10/EDN1/FASLG/HMOX1/IFNG/CA2/S100A8/MT2A/CD19/APOE/CCR7/LCK",14
"GO:0006875","GO:0006875","cellular metal ion homeostasis","13/85","420/18903",4.6308398264517e-08,1.10617319080242e-06,6.28190326202871e-07,"CCL5/CCR2/CXCL10/EDN1/FASLG/HMOX1/IFNG/S100A8/MT2A/CD19/APOE/CCR7/LCK",13
"GO:0031295","GO:0031295","T cell costimulation","6/85","45/18903",4.89161292737436e-08,1.15911659927063e-06,6.58256628037409e-07,"CD80/CD86/ICOS/KLRK1/CCR7/LCK",6
"GO:0048143","GO:0048143","astrocyte activation","5/85","23/18903",5.15241400074844e-08,1.21122621192197e-06,6.87849421319633e-07,"IFNG/IL1B/IL6/TNF/C5AR1",5
"GO:0045582","GO:0045582","positive regulation of T cell differentiation","8/85","117/18903",5.47301853466188e-08,1.27646306296602e-06,7.24897108859484e-07,"CD80/CD83/CD86/IFNG/IL2/IL2RA/IL7/IL7R",8
"GO:0045861","GO:0045861","negative regulation of proteolysis","12/85","352/18903",5.60334091496023e-08,1.29664810860251e-06,7.36360097212701e-07,"MMP9/PLAU/SERPINE1/TNF/THBS1/A2M/SERPINB2/PLAUR/SERPINE2/SPINK1/C3/TIMP1",12
"GO:0002708","GO:0002708","positive regulation of lymphocyte mediated immunity","8/85","119/18903",6.24867694846108e-08,1.43477373033657e-06,8.14800959905411e-07,"IL1B/IL2/IL6/TNF/TNFSF13/KLRC2/KLRK1/C3",8
"GO:0031294","GO:0031294","lymphocyte costimulation","6/85","47/18903",6.40249987017937e-08,1.45878497042087e-06,8.2843682530742e-07,"CD80/CD86/ICOS/KLRK1/CCR7/LCK",6
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","5/85","24/18903",6.48537637450468e-08,1.4663881542964e-06,8.32754636115587e-07,"IFNG/IL1B/TNF/TIMP1/APOE",5
"GO:0010001","GO:0010001","glial cell differentiation","10/85","227/18903",7.29037944216436e-08,1.63591696270385e-06,9.29029214400211e-07,"IFNG/IL1B/IL6/TNF/CXCR4/LIF/S100A8/EGR2/SERPINE2/C5AR1",10
"GO:0035747","GO:0035747","natural killer cell chemotaxis","4/85","10/18903",7.83207285210151e-08,1.74425562315223e-06,9.90554207966618e-07,"CCL2/CCL5/KLRK1/CCL4",4
"GO:0001666","GO:0001666","response to hypoxia","11/85","296/18903",8.79901248141581e-08,1.94497574402639e-06,1.10454217952101e-06,"EDN1/FOS/HMOX1/PLAU/PMAIP1/TNF/VCAM1/CXCR4/THBS1/CCNA2/SOD2",11
"GO:0010469","GO:0010469","regulation of signaling receptor activity","9/85","175/18903",9.15176145659085e-08,2.00796425440164e-06,1.14031304542941e-06,"CCL2/CCR2/EDN1/IFNG/PLAU/SERPINE1/TNF/DKK1/AREG",9
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","10/85","233/18903",9.3084319407192e-08,2.02732172120664e-06,1.1513060558258e-06,"HMOX1/IL1B/IL7/MMP9/SERPINE1/TNF/THBS1/SOD2/PLAUR/HSPA1A",10
"GO:0002683","GO:0002683","negative regulation of immune system process","13/85","449/18903",1.00629721343298e-07,2.17565864685292e-06,1.23554586789544e-06,"CCL2/CCR2/CD80/CD86/HMOX1/IL2/IL2RA/IL7R/TNF/DUSP1/THBS1/A2M/KLRK1",13
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","7/85","85/18903",1.07498652729662e-07,2.30732615496565e-06,1.31031919955759e-06,"ATF3/FASLG/HMOX1/PMAIP1/SERPINE1/TNF/THBS1",7
"GO:0002274","GO:0002274","myeloid leukocyte activation","10/85","237/18903",1.09132095392219e-07,2.32553429173923e-06,1.32065951106979e-06,"CCL5/CCR2/CXCL8/HMOX1/IFNG/IL6/TNF/THBS1/CD2/C5AR1",10
"GO:0045471","GO:0045471","response to ethanol","8/85","128/18903",1.10254875311024e-07,2.3326781476518e-06,1.32471647178207e-06,"FOS/IL2/TNF/VCAM1/SOD2/S100A8/CLDN5/SPINK1",8
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","10/85","239/18903",1.18033492832826e-07,2.4795404664598e-06,1.4081188618653e-06,"CCL5/CCR2/CD80/CD86/IL1B/IL2/IL2RA/IL6/IL7/VCAM1",10
"GO:0031639","GO:0031639","plasminogen activation","5/85","27/18903",1.2188246912175e-07,2.54236530661003e-06,1.44379678025617e-06,"PLAU/SERPINE1/THBS1/PLAUR/SERPINE2",5
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","8/85","130/18903",1.24346503662719e-07,2.57562478216065e-06,1.4626846731912e-06,"CD80/CD83/CD86/IFNG/IL2/IL2RA/IL7/IL7R",8
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","9/85","182/18903",1.28029877257731e-07,2.61534135474069e-06,1.48523951983923e-06,"CCR2/CD80/IL1B/IL2/IL6/IL7R/TNF/TNFSF13/C3",9
"GO:0042129","GO:0042129","regulation of T cell proliferation","9/85","182/18903",1.28029877257731e-07,2.61534135474069e-06,1.48523951983923e-06,"CCL5/CCR2/CD80/CD86/IL1B/IL2/IL2RA/IL6/VCAM1",9
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","6/85","53/18903",1.3397562643311e-07,2.71805346229364e-06,1.54356922163021e-06,"CCL5/CXCL8/EDN1/THBS1/C5AR1/CCR7",6
"GO:0036293","GO:0036293","response to decreased oxygen levels","11/85","309/18903",1.35771591553943e-07,2.7357513889985e-06,1.55361978734838e-06,"EDN1/FOS/HMOX1/PLAU/PMAIP1/TNF/VCAM1/CXCR4/THBS1/CCNA2/SOD2",11
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","10/85","243/18903",1.37774129960617e-07,2.75734441177938e-06,1.56588235901185e-06,"CCL5/CCR2/CD80/CD86/IL1B/IL2/IL2RA/IL6/IL7/VCAM1",10
"GO:1905952","GO:1905952","regulation of lipid localization","9/85","185/18903",1.47203872019908e-07,2.91966068051433e-06,1.65806097141402e-06,"EDN1/FASLG/IL1B/IL6/NFKBIA/TNF/THBS1/C3/APOE",9
"GO:0002675","GO:0002675","positive regulation of acute inflammatory response","5/85","28/18903",1.47855875110449e-07,2.91966068051433e-06,1.65806097141402e-06,"IL1B/IL6/TNF/C3/CCR7",5
"GO:0050878","GO:0050878","regulation of body fluid levels","12/85","390/18903",1.70331667333304e-07,3.3412079380215e-06,1.89745559009146e-06,"EDN1/IL6/PLAU/SERPINE1/THBS1/SERPINB2/PLAUR/SERPINE2/SPINK1/THBD/APOE/LCK",12
"GO:0010575","GO:0010575","positive regulation of vascular endothelial growth factor production","5/85","29/18903",1.78029748478247e-07,3.44656284308867e-06,1.95728612362049e-06,"IL1B/IL6/CYP1B1/C3/C5AR1",5
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","5/85","29/18903",1.78029748478247e-07,3.44656284308867e-06,1.95728612362049e-06,"CCL5/CCR2/CXCL10/SERPINE1/DUSP1",5
"GO:0019058","GO:0019058","viral life cycle","11/85","319/18903",1.86947238802623e-07,3.59569948917772e-06,2.04198009300472e-06,"CCL2/CCL5/CD80/CD86/CXCL8/PTX3/TNF/CXCR4/HSPA1A/APOBEC3A/APOE",11
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","11/85","323/18903",2.11790939497743e-07,4.04725653414397e-06,2.29841712269877e-06,"CCL5/CCR2/CXCL10/EDN1/FASLG/S100A8/MT2A/CD19/APOE/CCR7/LCK",11
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","8/85","140/18903",2.2044023180632e-07,4.18553824750205e-06,2.3769466290587e-06,"IL1B/IL2/IL6/TNF/TNFSF13/KLRC2/KLRK1/C3",8
"GO:0070555","GO:0070555","response to interleukin-1","8/85","141/18903",2.32853263885704e-07,4.3930660358564e-06,2.49480064156456e-06,"CCL2/CCL5/CXCL8/EDN1/IL1B/IL6/CCL4/SELE",8
"GO:0010574","GO:0010574","regulation of vascular endothelial growth factor production","6/85","59/18903",2.57352466438892e-07,4.82454433918985e-06,2.73983505242737e-06,"CCR2/IL1B/IL6/CYP1B1/C3/C5AR1",6
"GO:0002819","GO:0002819","regulation of adaptive immune response","9/85","198/18903",2.62161795917755e-07,4.88379395917227e-06,2.77348262083133e-06,"CCR2/CD80/IL1B/IL2/IL6/IL7R/TNF/TNFSF13/C3",9
"GO:0051918","GO:0051918","negative regulation of fibrinolysis","4/85","13/18903",2.63931759376582e-07,4.88603669545898e-06,2.7747562597617e-06,"PLAU/SERPINE1/THBS1/THBD",4
"GO:0009615","GO:0009615","response to virus","12/85","409/18903",2.83728387370153e-07,5.21989741236268e-06,2.96435412237662e-06,"CCL5/CXCL10/IFNG/IL1B/IL6/PMAIP1/TNF/CXCR4/PRF1/APOBEC3A/CCL4/IFIT3",12
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","7/85","98/18903",2.87471340083757e-07,5.25611178597586e-06,2.98492008741939e-06,"CCL5/EDN1/HMOX1/IL6/MMP9/TNF/THBS1",7
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","7/85","99/18903",3.08228132437859e-07,5.60105354773581e-06,3.18081082102485e-06,"HMOX1/IL1B/IL7/SERPINE1/TNF/THBS1/HSPA1A",7
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","6/85","61/18903",3.14876324778993e-07,5.660107510375e-06,3.21434727658383e-06,"IL1B/TNF/VCAM1/CD2/NINJ1/LCK",6
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","13/85","496/18903",3.15299709389559e-07,5.660107510375e-06,3.21434727658383e-06,"CCL2/CCL5/EDN1/IL1B/IL6/TNF/DKK1/THBS1/LIF/CCL4/C5AR1/APOE/CCR7",13
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","10/85","266/18903",3.18273494384993e-07,5.67907283354427e-06,3.22511759053404e-06,"CCL5/CD80/IFNG/IL2/IL6/IL7/TNF/LIF/SPINK1/AREG",10
"GO:0070482","GO:0070482","response to oxygen levels","11/85","337/18903",3.23391859607777e-07,5.73584843208525e-06,3.25736017430336e-06,"EDN1/FOS/HMOX1/PLAU/PMAIP1/TNF/VCAM1/CXCR4/THBS1/CCNA2/SOD2",11
"GO:0000302","GO:0000302","response to reactive oxygen species","9/85","204/18903",3.37425303540069e-07,5.94912945884336e-06,3.3784814226631e-06,"EDN1/FOS/HMOX1/IL6/MMP9/CYP1B1/SOD2/AREG/APOE",9
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","10/85","269/18903",3.5287161138696e-07,6.1535264967047e-06,3.49455749732902e-06,"CCL5/CCR2/CD80/CD86/IL1B/IL2/IL2RA/IL6/IL7/VCAM1",10
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","11/85","340/18903",3.53173364091762e-07,6.1535264967047e-06,3.49455749732902e-06,"ATF3/CCL2/CCL5/EDN1/IL1B/TNF/LIF/CCL4/C5AR1/APOE/CCR7",11
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","6/85","63/18903",3.82557395337009e-07,6.62652049700714e-06,3.76316846875064e-06,"IL1B/IL6/SERPINE1/TNF/CD2/HSPA1A",6
"GO:0016032","GO:0016032","viral process","12/85","421/18903",3.86215405163087e-07,6.6509885470527e-06,3.77706375428772e-06,"CCL2/CCL5/CD80/CD86/CXCL8/PTX3/TNF/CXCR4/HSPA1A/APOBEC3A/CCL4/APOE",12
"GO:0019722","GO:0019722","calcium-mediated signaling","9/85","208/18903",3.97448237912886e-07,6.80486520634664e-06,3.86444955390807e-06,"CCR2/CXCL8/EDN1/TNF/VCAM1/CXCR4/CCL4/SELE/CCR7",9
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","5/85","34/18903",4.09847916189972e-07,6.97683636640631e-06,3.96211113170947e-06,"CCR2/CD80/CD83/CD86/IL1B",5
"GO:0046425","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","7/85","104/18903",4.31955624464224e-07,7.31115748378875e-06,4.15197045349672e-06,"CCL5/IFNG/IL6/IL7R/TNF/CYP1B1/LIF",7
"GO:0048247","GO:0048247","lymphocyte chemotaxis","6/85","65/18903",4.61739860152966e-07,7.7708719646198e-06,4.41304005098349e-06,"CCL2/CCL5/CCR2/CXCL10/KLRK1/CCL4",6
"GO:0042098","GO:0042098","T cell proliferation","9/85","212/18903",4.66530017345287e-07,7.80712944280645e-06,4.43363049490199e-06,"CCL5/CCR2/CD80/CD86/IL1B/IL2/IL2RA/IL6/VCAM1",9
"GO:0009410","GO:0009410","response to xenobiotic stimulus","12/85","432/18903",5.07883726566088e-07,8.45141347240872e-06,4.79951623330933e-06,"CD69/EDN1/FOS/HMOX1/IL1B/TNF/CXCR4/CYP1B1/THBS1/SOD2/APOBEC3A/LCK",12
"GO:0014013","GO:0014013","regulation of gliogenesis","7/85","107/18903",5.24503468321876e-07,8.67921381658881e-06,4.92888293077541e-06,"IL1B/IL6/TNF/CXCR4/LIF/EGR2/SERPINE2",7
"GO:0031638","GO:0031638","zymogen activation","6/85","67/18903",5.53888900692842e-07,9.06220428374598e-06,5.1463813374413e-06,"PLAU/SERPINE1/THBS1/PLAUR/SERPINE2/THBD",6
"GO:0042531","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","6/85","67/18903",5.53888900692842e-07,9.06220428374598e-06,5.1463813374413e-06,"CCL5/IFNG/IL2/IL6/TNF/LIF",6
"GO:0072507","GO:0072507","divalent inorganic cation homeostasis","11/85","356/18903",5.56826866860827e-07,9.06220428374598e-06,5.1463813374413e-06,"CCL5/CCR2/CXCL10/EDN1/FASLG/S100A8/MT2A/CD19/APOE/CCR7/LCK",11
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","7/85","109/18903",5.95029136192881e-07,9.63101804045527e-06,5.46940787826416e-06,"CCR2/CD86/IFNG/IL6/TNFRSF8/THBS1/CD2",7
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","7/85","110/18903",6.33175801053797e-07,1.01927539278334e-05,5.78841493183048e-06,"CCL2/FASLG/HMOX1/IL6/SERPINE1/TNF/THBS1",7
"GO:2000401","GO:2000401","regulation of lymphocyte migration","6/85","69/18903",6.60596507198276e-07,1.05279188232461e-05,5.97875343102002e-06,"CCL2/CCL5/CCR2/CXCL10/KLRK1/CCL4",6
"GO:0050866","GO:0050866","negative regulation of cell activation","9/85","221/18903",6.61104963242327e-07,1.05279188232461e-05,5.97875343102002e-06,"CCR2/CD80/CD86/HMOX1/IL2/IL2RA/SERPINE2/THBD/APOE",9
"GO:0051044","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","4/85","16/18903",6.64946242118133e-07,1.05324640061706e-05,5.98133461809613e-06,"IFNG/IL1B/TNF/APOE",4
"GO:0071347","GO:0071347","cellular response to interleukin-1","7/85","111/18903",6.73355773760448e-07,1.06089351163747e-05,6.02476218627769e-06,"CCL2/CCL5/CXCL8/EDN1/IL1B/IL6/CCL4",7
"GO:0014823","GO:0014823","response to activity","6/85","70/18903",7.19943373631769e-07,1.12235382773542e-05,6.37379230506131e-06,"EDN1/FOS/IL6/TNF/CXCR4/SOD2",6
"GO:0032722","GO:0032722","positive regulation of chemokine production","6/85","70/18903",7.19943373631769e-07,1.12235382773542e-05,6.37379230506131e-06,"HMOX1/IFNG/IL1B/IL6/IL7/TNF",6
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","8/85","164/18903",7.38486652125528e-07,1.14523427413393e-05,6.50372923723667e-06,"IFNG/IL1B/MMP9/SERPINE1/TNF/ID1/LIF/CLDN5",8
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","10/85","293/18903",7.70932822087533e-07,1.18432610388972e-05,6.72572981987907e-06,"CCR2/CD80/CD86/HMOX1/IFNG/IL2/IL6/TNFSF13/KLRC2/CD19",10
"GO:0030336","GO:0030336","negative regulation of cell migration","11/85","368/18903",7.71691215566225e-07,1.18432610388972e-05,6.72572981987907e-06,"CCL2/HMOX1/SERPINE1/TNF/CYP1B1/DUSP1/THBS1/KLRK1/CLDN5/TIMP1/APOE",11
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","7/85","114/18903",8.06973050973933e-07,1.23208978195092e-05,6.99697740345277e-06,"CCR2/IL1B/IL2/IL6/TNF/TNFSF13/C3",7
"GO:0097242","GO:0097242","amyloid-beta clearance","5/85","39/18903",8.33215201710756e-07,1.26563252690629e-05,7.18746500585041e-06,"IFNG/TNF/C3/C5AR1/APOE",5
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","7/85","115/18903",8.56177587300682e-07,1.28080707756799e-05,7.27364053432478e-06,"CD80/CD83/CD86/IFNG/IL2/IL2RA/IL6",7
"GO:0046634","GO:0046634","regulation of alpha-beta T cell activation","7/85","115/18903",8.56177587300682e-07,1.28080707756799e-05,7.27364053432478e-06,"CCR2/CD80/CD83/CD86/IFNG/IL2/IL2RA",7
"GO:1904892","GO:1904892","regulation of receptor signaling pathway via STAT","7/85","115/18903",8.56177587300682e-07,1.28080707756799e-05,7.27364053432478e-06,"CCL5/IFNG/IL6/IL7R/TNF/CYP1B1/LIF",7
"GO:0002263","GO:0002263","cell activation involved in immune response","10/85","297/18903",8.71996498335092e-07,1.29791639601434e-05,7.37080351409404e-06,"CCR2/CD80/CD86/HMOX1/IFNG/IL2/IL6/TNFSF13/KLRC2/CD19",10
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","10/85","298/18903",8.99003590293767e-07,1.33142431722507e-05,7.56109335415495e-06,"HMOX1/MMP9/PMAIP1/TNF/CYP1B1/SOD2/S100A8/PLAUR/HSPA1A/LCK",10
"GO:0150076","GO:0150076","neuroinflammatory response","6/85","73/18903",9.24724269678585e-07,1.36117107060887e-05,7.73002370671658e-06,"IFNG/IL1B/IL6/MMP9/TNF/C5AR1",6
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","11/85","375/18903",9.28280068409832e-07,1.36117107060887e-05,7.73002370671658e-06,"CCR2/CD80/IL1B/IL2/IL6/IL7R/TNF/TNFSF13/PRF1/CD19/C3",11
"GO:0071887","GO:0071887","leukocyte apoptotic process","7/85","117/18903",9.62166149325837e-07,1.40390942576509e-05,7.97273272814461e-06,"CCL5/FASLG/IL2/IL2RA/IL6/IL7R/CCR7",7
"GO:0045123","GO:0045123","cellular extravasation","6/85","74/18903",1.0027190552865e-06,1.44880675207737e-05,8.2277024408104e-06,"CCL2/CCR2/SELL/TNF/VCAM1/SELE",6
"GO:0050766","GO:0050766","positive regulation of phagocytosis","6/85","74/18903",1.0027190552865e-06,1.44880675207737e-05,8.2277024408104e-06,"CCL2/IFNG/IL1B/PTX3/TNF/C3",6
"GO:0071346","GO:0071346","cellular response to interferon-gamma","7/85","118/18903",1.01915423806877e-06,1.46540526852413e-05,8.32196460109301e-06,"CCL2/CCL5/EDN1/FASLG/IFNG/TNF/CCL4",7
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","11/85","380/18903",1.05666718148607e-06,1.5120039572762e-05,8.58659626755525e-06,"CCL5/CD80/IFNG/IL2/IL6/IL7/TNF/LIF/SPINK1/AREG/LCK",11
"GO:0032609","GO:0032609","interferon-gamma production","7/85","119/18903",1.07894595485529e-06,1.52910905180926e-05,8.68373525992823e-06,"CCR2/IL1B/IL2/TNF/CD2/KLRK1/CCR7",7
"GO:0032649","GO:0032649","regulation of interferon-gamma production","7/85","119/18903",1.07894595485529e-06,1.52910905180926e-05,8.68373525992823e-06,"CCR2/IL1B/IL2/TNF/CD2/KLRK1/CCR7",7
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","11/85","382/18903",1.11225039448728e-06,1.56880269927205e-05,8.90915353579283e-06,"CCL5/CD80/IFNG/IL2/IL6/IL7/TNF/LIF/SPINK1/AREG/LCK",11
"GO:2000146","GO:2000146","negative regulation of cell motility","11/85","383/18903",1.14099616252605e-06,1.59508029348266e-05,9.05838270366852e-06,"CCL2/HMOX1/SERPINE1/TNF/CYP1B1/DUSP1/THBS1/KLRK1/CLDN5/TIMP1/APOE",11
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","7/85","120/18903",1.14165098655747e-06,1.59508029348266e-05,9.05838270366852e-06,"CCR2/IL1B/IL2/IL6/TNF/TNFSF13/C3",7
"GO:0046631","GO:0046631","alpha-beta T cell activation","8/85","174/18903",1.1550987725474e-06,1.60629228370206e-05,9.12205504586481e-06,"CCR2/CD80/CD83/CD86/IFNG/IL2/IL2RA/IL6",8
"GO:0051101","GO:0051101","regulation of DNA binding","7/85","121/18903",1.20738218346786e-06,1.66976533154752e-05,9.4825153694621e-06,"HMOX1/IFNG/MMP9/NFKBIA/ID1/LIF/PLAUR",7
